"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150"
"V35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4483048050361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13380134183527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57841339406643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.714366810761092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.489998430366821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178219795538141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V37",0,0,0,0,-0.625577271730754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26480448851116,0,0,0,0,0,-0.308962101120886,0,0,0,0,0,0,0,0,0,0,0,-0.184494587080325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124425736528627,0.249786451102415,0,0,0,-0.0795495635874259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.358665601926479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357587199488269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89901955165851,0,0,0,0,0,0,0,0,0,0,0,-0.515992037827899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.319461069666561,0,0,0,0,0,0.315099694658245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.341151499116807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44390738382074,0,0,0,0,0,0,0,0,0,0,0,0,-0.385428880142102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421810445427632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563960151914869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356259224764024,0,0,0,0.148895411172966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2719042539889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V41",0,0,-0.0710668511938076,0,-0.295420687585972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.309271852438993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15852505989678,0,0,0,0,0.199979478105642,0,0,0,-0.274743145827971,0,0,0,0,0,-0.307381900021947,0,0,0,0.113692509171328,0.601610821666743,0,0,0,0,0,0,0,0.203516532503369,0.188674795125431,0,0,0,0,0,0,0,0,0,0,0,0,-0.915737687412611,0,0,0,0,0.573144665969304,0,0,0,0,0,0.0960993248746259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267994839332053,0,0,0,0,0,0,0,0,0,0,0,-1.03125583814185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189798015052925,0,0,0,0,0,0,0,8.95958850304323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512824714930905,0,0,0,0.868994473444244,0,0,0,0,0,0,0,0,0,0,0,0.348469577167124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166839344504314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447834078802181,0,0,0,0,0,0,0,-0.366335691165569,0,0,0,0,0,0,0,0.470410020139465,0,0,0,0,0,0
"V43",0,0,0,0,-0.158366887268782,0,0,0,0,0,0,0,0,0,0,0,0,-0.360343298889655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.308962101120886,0,0,0,0,0,7.30115010267272,0,0,0,0,0,0,0,0,0,0,0,-0.762650584051293,-0.614486381565735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255428441545929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.59912594768262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0734123661914841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051838299333253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6521386881529,0,-0.0793608960660333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31669932824546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147272300147179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381680742219836,0,0,0,0,0.5795054465128,0,0,0,-0.0283189608485116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V45",0,0,0,0,0,0,0,0,0,-0.645564047609314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33296730397128,0.141253189506096,0,0,0,0,-0.0135094790801051,0,0,0,0,0,0,0,0,0,0.234696317724053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.469397754124082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305563545166579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12699418407511,0,0,0,0,0,0,0,-0.642110843914108,0,0.163178928086584,0.144577789478044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V46",0,0,0.0779270050677266,0,0,0,0,0,0,0.0374589307496011,0,0,0,0,0,0,0,0,0,0.281015356437804,-0.422090901901024,-0.241581458461175,0.251529245624056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199979478105642,0,0,-0.0793608960660333,0.141253189506096,6.86286714273265,0,0,0,0,0,0,0,0.624493422088931,0,0.184921911045665,0.181729106986453,0,0,-0.286153052084412,-0.263409770656713,0,0,0,0.449671653165976,-0.12432660988205,0,0,0,0,0,0,0,0,0,-0.291891429259219,0.0367181182164968,0,0,-0.0353805244587846,0,0,0.682931783731635,0.143790288710679,0.635284487696515,0,0,0,0,0,0,0,0,0,0,0,0,-0.13438188177292,0,0,0.915285222048879,0,0,0,0,0.381903521339234,0,0,0,0,0,0,0,0,0,0,0.305054711519969,-0.052515663326433,0,0,0,-0.158674899382187,0,0,-0.374138804236072,0,0,0.471305181291482,-0.811933351176491,0,0,-0.408364170867865,0.0184872454391131,0,-0.00457057434871212,0,0,0,-0.916736277964483,0,0,0,0.501442480214073,0.396282958492288,0,0,0,0,0,-0.576367589164684
"V47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224465859760338,0,0,0,0,0,0,0,0,0,0,0,0,8.69583113075178,0,0,0,1.0822875922696,0,0,0,0.296862547574185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188903079083514,0,0,0,0,0,0,0,0.243660659115494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554814152399797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784676853941361,0,0,-0.207712309586663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2815882745316,0,0.372215596820655,0,-0.00364344703364976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26757358702123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288704705774989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535572287867767,0,0,0,0,0,0,0,0,0,0,0.566616504480654,0,0,0,0,0,0.402472826297868,0,0,0,0,0.212853201487446,0,0,0,0,0,0,0,0,0
"V49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0637391181043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.956514857249192,0,-0.204505599740279,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.597998327788273,0,0,0,0,0,-0.515992037827899,0,0,-0.274743145827971,0,0,0,0,0,0,0.372215596820655,0,6.26756398901809,0,0.0858161536576277,0,0,0,-0.178592912021993,0,0,0,0,0.142999673319727,0,0,0,0,0,0,0,0.124327367971872,0.460174103220754,0,0,0,0,0,0,0,0,0,0,0,0.116151439235686,-0.46005822861307,0,0,0,0.0457469905111289,0,0,0,0,0,0,0,0,0,0,0,0.0558755810763446,0,0,0,0,0,-0.476990366111062,0,-0.787554472235316,0,0,0,0,0,0.881376009273197,0,0,0,0,0,-0.0385827794092864,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0471904643455502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V51",0,0,0,0,-0.308262132250193,0.21868330213432,-0.469771775632795,-0.375145609909094,-0.332066504115422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755791434073232,0,0,0,0.648258482179548,0,0,0,0,0,0,0,0,0,0,-0.013509479080105,0,1.0822875922696,0,0,0,7.0831787247847,-0.344681942545096,0,-0.383650682041412,-0.477287687093973,0,-0.971348485283187,0,0.358527384092634,0.0129150552685261,0,0,0,0,0,0,0.0166390934419997,0,0,0,0,-0.180872371795955,0,-0.500697313498671,-0.0806900189740624,0.565134079335214,-0.18605663266834,0,0,0,-0.511527416715082,0,0,0,0,0,0,0,0,0,0,0,0.0821451954119621,0.263029928079431,-0.0776004894432907,-0.419386991825913,0.0318051967518453,0,-0.0886103024463674,0.401110986643398,-0.0788094063343856,0,0,0,0,-1.03253430281974,0,0,0,0,0.0733299280740415,0,0,0,-0.38396755999541,0,-0.236065266234368,0,0,0,0,0.210738204826824,0,-0.406023881515908,0.357415617860156,0,0,-0.593792584006357,0,0.292083161026645,0,0,0,0,0.368563416797291,0.1357111703662,0,0,0,0,0,0,0,0,0,0,0,0,-0.184493559871004,0.022379031377581
"V52",0,0,0,0,0,0.00107972255519712,0,0,-0.23231900571177,0,0,0,0,0,0,0.883329073947931,0.182680476733692,0,-0.366052772449658,0,0,0.157658763678171,0,-0.158798947035533,0,0,-0.522925617606957,0,0,0.485337919504957,0,0,-0.296659782164829,0,0,-0.714366810761092,0,0,-0.385428880142102,0,0,0,0,0,0,0,0,-0.00364344703364974,0,0.0858161536576277,-0.344681942545096,6.69850635268668,0,0,0,0,-0.304238808806549,0,0,0,0,0.0580107229932032,0,0,0,0.438640255802684,0,0,0,0,0,-0.667144564313596,0,0,0,0,0,0,0,0,-0.538290554547892,-0.469724625030139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.472684771446007,0.31807828625849,0,0,0,0,0.368927143617266,0,0,-0.339111000218457,0,0,0,0,0,0,0,0,0,0,0.39664250422035,0,0,0,0,0,0,0,0,-0.0947682787453185,0,0,0,1.10195526098407,0,0.856326550287867,0,0.463147314352503,0,0,0,0,0,0,0,-0.0394966764928715,0,0,0,0.217870158208063,0,0
"V53",0,0,0,0,-0.0650032801494889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42597361683453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201514217651713,0,0,0,0,0,0,0,0,0,0,-0.0175518130915261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408231399005085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V54",0,0,0,0,-0.35568285851849,0,0,0,0,-0.628390546476868,0,0,0,0,0,0,0,0,0,0,0.243272635461978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624493422088931,0,0,0,0,-0.383650682041412,0,0,7.25825143571496,0,0,-0.14967622353655,0,0,0,0,0,0,0,-0.59224390759236,0,0,0,0,0,0,-0.474255210064605,0,0,0,0,-0.604734216681412,0,0,0,0,0,-0.0312132172980354,0,-0.441508254486989,0,0,0,0,0,0,0,0,0,0,-0.479226947745466,0,0,0,0.0266300578968892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536044509549936,0,0,0.303726289454014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V55",0.774490965981651,0,0,0,-0.669198915896035,0,0,-0.533282338619382,-0.941015960467106,0,0,0,0,0,0,0,0,0,-0.00377700359987664,0,0,0,0,-0.504836652955875,0,0,0,0,0,0,0,0,0,0,0,0,-0.184494587080325,0,0,0,0,0,-0.762650584051293,0,0,0,0.296862547574185,0,0,0,-0.477287687093973,0,0,0,6.56916896322855,-0.296822442514603,0,0,0.304513213598588,0.552975782888963,0,0,0,0,0,0,0.0387105043877934,0,0,0,0,0,-0.524152457379628,-0.591904104105641,0,0,-0.133889813378099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398901492752077,0.296309357739963,0,0,0,0,-0.404113882671947,0.245863344024465,0,0,0,0,0,-0.195727831654001,0,0,0,0,0,0,0,0,-0.388298367434073,0,0,0,0,-0.100990803456507,0.39053195215468,0.139179114804906,0,-0.620008091728476,0.471387450308849,0,0,-0.142751289939493,0,0,0,0.0777413317314683,0,0.381952800377251,0,0,0,0,0,0,0,0,0,-0.131482173640766,0,0,0,0,0,0
"V56",0,0,0,0,0,0,0,0,-0.020549115051193,0,0,0,0,0,0,0,0,-0.282012114026294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307381900021947,0,-0.614486381565736,0,0,0.184921911045665,0,0,0,-0.178592912021993,0,0,0,0,-0.296822442514603,6.50901339665067,0,0,0,0.185744909748134,0,0,0,0,0,0,0,0,0,0,0,0,-0.657532227436643,0,0,0,0,0,0,0,0,0,-0.677446870136521,0,0,0,0,0.55536802957306,0,0,0,0,0.599101682754828,0,0,0,0.0270420669444881,0,0,0,0,0,0,0,0,0,-0.251940405577295,0,0,0,0,0,0.374767870636971,0,0,0,0,0.413254389306098,0,0,0.470410171878235,0,0,-0.0899498881964629,0,0,0,-0.204852988670451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854049628969668,-0.294834710480204,0,0,0,0,0,0
"V57",0,0,-0.223983605751869,0,0,0,0,0,0,0,0,0,0,0,-0.431564904047075,0,0,0,0,-0.479821277523324,0,0.0430204937057013,0,0,0,0.402770341043187,0,0,0,0,0,0,0,0.282078207748989,0,0,0,0,0,0,0,0,0,0,0,0.181729106986453,0,0,0,0,-0.971348485283186,-0.304238808806549,0,-0.14967622353655,0,0,7.39481864146012,0,0,0,0,0,0,0,-0.154934315816984,0.516538208204449,0,0,0,0,0,-0.590082825506091,0,0,0,0,-0.0972956538643584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.482935321134158,0,0,0,0,-0.0823090271244137,0,0,0,0,0,0,-0.0487810307584395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42640330007108,0,0,0.402110371511676,0,0,0,0,0.0171978226303822,0,0.0461228457669009,0,0,0.279178810946655,0.80608247941583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3580342279986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358527384092634,0,0,0,0.304513213598588,0,0,0,7.69054655203439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147756489708953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235771126383539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.903230691923985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V60",-0.249795228465671,0,0,0,0,0,0,0,0,0,0,-0.0874474280403197,0,0,0,0,0,0.313234349174323,0,0.00238909239028598,0,0,0,0.431651772252098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113692509171328,0,0,0,0,-0.286153052084412,0,0,0,0,0.0129150552685262,0,0,0,0.552975782888963,0.185744909748134,0,0,0,5.96791821667081,0,0,0,0,0,0,0,0,0,-0.0908248565582042,0,0,0.119406421070733,0,0,0,0,0,0,0,0,0,0.0600169532653316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596267570283689,0,0,0,0,0,0,0,0,0,0,0,-0.325116232031479,0,0,-0.368277660626145,0,0,0,-0.303909349738186,0,0,0.360089814305079,0,0,0,-0.289317662022723,0.517124561165955,0,-0.155986469844424,0,0,0,0,0,0,0,0,0.682009276518835,0,0,0,0,0,0
"V61",0,0,0.339934363592351,0,0.0542682970707592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166014629821626,0,0,0.666218900908849,0,0,-0.0824425395304104,0,0,0,0,0,0.589918731116166,0,-0.425106371890361,0,0,0,0,0,0,0.601610821666743,-0.0512824714930905,0,0,0.234696317724053,-0.263409770656713,0,0,0,0.142999673319727,0,0,0,0,0,0,0,0,0,0,7.0208057959357,0,0,0,0.422396123343759,0,0,0,0,0,0,0,0,0,0.0512369884462062,0,0.40160604599916,0,0,0,0,0,0.748378563544938,0,0.445277430645516,0,0,-0.488239533324607,0,-0.104605918496666,0,0,0,0,0.597833739339306,1.03162482230923,-0.379592994418083,0,0,0,0.133343147693895,0,0,0.284916186298881,0,0,0,0,0,0,-0.236200736318076,0,0,0,0,0,0.203091961377149,0,0,0,-0.515451303533231,-0.153471370300395,0,0,0,0,0,0,0,0,0,0,0.441036539932249,0,0,0,0.0504284921536398,0,-0.314782048383969,0,0,0,0.814237308393901,0,0,0,0,0,0,0
"V62",0,0,0,0,0.169465772138199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580107229932031,0,0,0,0,0,0,0,0,0,8.2809491399449,0,0,0,0,0,0,0,0,0,0.091495346445217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138850809708768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.332559228966774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436017986238579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4885149263018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186660229475983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V64",0,0,0,0,0.274830223638247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34450953796135,0,0,0,0,-0.143615481216456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436463306596047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V65",0,0,0,0,0,0,-0.399522889248383,0,0,0,0,0,0,0.456024208974107,-0.0930419516168832,0,0,0,0,0,0.60250309050597,0.101749375401352,-0.209734796295737,0,0,0.331538839173012,0,0,0,0.0902309984854087,0.503676967475963,0,0,0.577947454833431,0,0,0,0,0,0,0,0.868994473444244,0,0,0,0.449671653165976,0,0,0,0,0,0,0,-0.592243907592361,0,0,-0.154934315816983,0,0,0,0.422396123343759,0,0,0,7.12921051579358,0.358685999776345,0,0,0,0,0,0,0,0,0,0.456044844203708,-0.373558758285475,0.724304070738854,0,0.281240564689775,0,0,0,0,-0.523920125808266,0,0,0.137817376276264,0,0.841309754172955,0,0,0,0,0,-0.561523958151972,0,0.524092327449889,0,0,0,0,0,0,0,0,0,0,-0.633956286677437,0,0.696408105862961,0.0396967588509489,0,-0.0709625862845096,0,0,-0.347921703063021,0,0,0,0,0,0,0,0,0,0,-0.115151404856251,0.0366299582068663,0,0,0,0,0,0.0575743080996979,0.721313064810219,0,0,0.0795354233237821,0.161475373282486,0.553584406663001,-0.602439140114353,-0.562660166402287,0,0,0,0,0,-0.513775589169001,0.00238699948292167
"V66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271793694386645,0,0,0,0,0,0,-0.470284565928414,0,0,0,-0.379622781824158,0,0,0,0,0,0,0,-0.207932121924212,0,0,0,0,0,0,0,0,0,-0.31669932824546,0,-0.12432660988205,0,0,0,0,0,0.438640255802684,0,0,0,0,0.516538208204449,0,0,0,0,0,0,0,0.358685999776345,6.50655337660335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159078318649886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.544645780010587,0,0,0,0,0,0,0.0597404030252337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0951062910129517,0,0,0,-0.681721341541933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166390934419997,0,0,0,0.0387105043877934,0,0,0,0,0,0,0,0,0,0,0,9.43557601660937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174803220683119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.320497090047635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01376346250206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
